Datetime,Open,High,Low,Close,Volume
2024-07-03 12:20:00+00:00,557.894287109375,557.894287109375,556.8165893554688,556.8165893554688,6579456
2024-07-03 12:25:00+00:00,555.9053344726562,555.9053344726562,554.9981079101562,554.9981079101562,15885696
2024-07-03 12:30:00+00:00,555.0601806640625,555.0601806640625,554.38330078125,554.38330078125,2190336
2024-07-03 12:35:00+00:00,554.1573486328125,554.34521484375,553.9029541015625,553.9716796875,1933952
2024-07-03 12:40:00+00:00,552.9494018554688,553.8516235351562,552.9494018554688,553.8516235351562,4860416
2024-07-03 12:45:00+00:00,553.9381103515625,554.5006713867188,553.9381103515625,554.2669677734375,1378816
2024-07-03 12:50:00+00:00,554.148681640625,554.148681640625,553.7615356445312,554.0833740234375,2763648
2024-07-03 12:55:00+00:00,554.500244140625,555.20654296875,554.500244140625,555.1783447265625,3837952
2024-07-03 13:00:00+00:00,555.0174560546875,555.0174560546875,554.1813354492188,554.1813354492188,2680704
2024-07-03 13:05:00+00:00,554.164306640625,554.164306640625,553.3738403320312,553.3738403320312,1790976
2024-07-03 13:10:00+00:00,553.3046875,555.3297729492188,553.3046875,555.3297729492188,5054336
2024-07-03 13:15:00+00:00,555.258056640625,556.4737548828125,555.258056640625,556.4737548828125,5749376
2024-07-03 13:20:00+00:00,556.4312744140625,556.4631958007812,556.4312744140625,556.4577026367188,5950080
2024-07-03 13:25:00+00:00,556.8507690429688,557.2896728515625,556.8507690429688,557.2896728515625,4022784
2024-07-03 13:30:00+00:00,557.5968017578125,558.1917114257812,557.5968017578125,557.8486938476562,2907392
2024-07-03 13:35:00+00:00,557.8486938476562,557.8486938476562,557.5096435546875,557.6787109375,2185856
2024-07-03 13:40:00+00:00,558.6118774414062,558.6118774414062,558.3040771484375,558.3040771484375,1276928
2024-07-03 13:45:00+00:00,558.3848876953125,558.49853515625,558.3055419921875,558.49853515625,1264896
2024-07-03 13:50:00+00:00,558.335205078125,558.7896118164062,558.2777709960938,558.7896118164062,2269696
2024-07-03 13:55:00+00:00,559.4127807617188,559.82421875,559.2025146484375,559.82421875,3924608
2024-07-03 14:00:00+00:00,559.6227416992188,559.6227416992188,558.9356689453125,558.9356689453125,843392
2024-07-03 14:05:00+00:00,558.9263916015625,558.9263916015625,558.4428100585938,558.9065551757812,1005696
2024-07-03 14:10:00+00:00,558.907958984375,558.907958984375,558.3372192382812,558.3480224609375,2496896
2024-07-03 14:15:00+00:00,558.3399658203125,558.3399658203125,558.1144409179688,558.20361328125,246528
2024-07-03 14:20:00+00:00,558.7199096679688,558.7199096679688,558.6624755859375,558.6624755859375,0
2024-07-03 14:25:00+00:00,558.6842651367188,558.6842651367188,558.2266845703125,558.2266845703125,1527552
2024-07-03 14:30:00+00:00,558.1614990234375,558.1614990234375,557.9369506835938,558.0753784179688,0
2024-07-03 14:35:00+00:00,558.1122436523438,558.1122436523438,557.8518676757812,557.9043579101562,436608
2024-07-03 14:40:00+00:00,557.7050170898438,557.7050170898438,557.49609375,557.49609375,4096
2024-07-03 14:45:00+00:00,557.4899291992188,557.4899291992188,557.4671630859375,557.4671630859375,0
2024-07-03 14:50:00+00:00,557.5963745117188,557.7239379882812,557.5963745117188,557.6992797851562,0
2024-07-03 14:55:00+00:00,557.4549560546875,557.4549560546875,557.3648681640625,557.3648681640625,1440512
2024-07-03 15:00:00+00:00,557.407470703125,557.407470703125,556.7093505859375,556.7093505859375,275328
2024-07-03 15:05:00+00:00,556.65625,556.65625,555.7027587890625,555.8035278320312,337536
2024-07-03 15:10:00+00:00,556.4265747070312,557.5344848632812,556.4265747070312,557.4850463867188,2799232
2024-07-03 15:15:00+00:00,557.5531616210938,558.1432495117188,557.5531616210938,557.5606079101562,1585024
2024-07-03 15:20:00+00:00,557.7251586914062,558.614990234375,557.7251586914062,558.614990234375,2178816
2024-07-03 15:25:00+00:00,558.8958129882812,559.06591796875,558.8958129882812,558.981201171875,1614336
2024-07-03 15:30:00+00:00,559.07275390625,559.1058959960938,559.0573120117188,559.1058959960938,1939072
2024-07-03 15:35:00+00:00,559.036376953125,559.036376953125,558.41162109375,558.47314453125,1928960
2024-07-03 15:40:00+00:00,558.366943359375,558.4156494140625,558.2882690429688,558.36572265625,664448
2024-07-03 15:45:00+00:00,558.3814086914062,558.3814086914062,557.9603271484375,557.9603271484375,390144
2024-07-03 15:50:00+00:00,557.2789306640625,557.3441772460938,557.0372314453125,557.3164672851562,420352
2024-07-03 15:55:00+00:00,557.2567749023438,557.3975219726562,557.2567749023438,557.3975219726562,2315648
2024-07-03 16:00:00+00:00,557.3486938476562,557.3486938476562,557.1248168945312,557.1248168945312,2083840
2024-07-03 16:05:00+00:00,557.0380249023438,557.0380249023438,556.2376708984375,556.6544799804688,1906176
2024-07-03 16:10:00+00:00,556.493896484375,556.9827880859375,556.493896484375,556.7567749023438,727808
2024-07-03 16:15:00+00:00,556.7470703125,557.3575439453125,556.6597290039062,557.3575439453125,3468800
2024-07-03 16:20:00+00:00,557.1806030273438,557.3916625976562,557.1806030273438,557.3916625976562,339456
2024-07-03 16:25:00+00:00,558.2905883789062,558.6528930664062,558.2723388671875,558.6528930664062,3633536
2024-07-03 16:30:00+00:00,558.811767578125,558.8673095703125,558.4794311523438,558.4794311523438,2947456
2024-07-03 16:35:00+00:00,558.2974243164062,558.2974243164062,557.8174438476562,557.8174438476562,1878912
2024-07-03 16:40:00+00:00,557.7047119140625,557.7047119140625,557.1676025390625,557.1676025390625,313088
2024-07-03 16:45:00+00:00,557.2214965820312,557.355224609375,557.2214965820312,557.311767578125,474752
2024-07-03 16:50:00+00:00,557.5414428710938,558.524658203125,557.5414428710938,558.4515380859375,2076160
2024-07-03 16:55:00+00:00,558.5101318359375,558.8505859375,558.5101318359375,558.8505859375,3988352
2024-07-03 17:00:00+00:00,559.1336059570312,559.2314453125,559.1336059570312,559.158447265625,392448
2024-07-03 17:05:00+00:00,559.082763671875,559.0851440429688,558.6974487304688,558.7355346679688,1243008
2024-07-03 17:10:00+00:00,558.4646606445312,558.4791870117188,558.4293823242188,558.4293823242188,0
2024-07-03 17:15:00+00:00,558.5431518554688,558.5431518554688,558.2095947265625,558.2095947265625,0
2024-07-03 17:20:00+00:00,558.3623046875,558.436279296875,558.3623046875,558.4223022460938,0
2024-07-03 17:25:00+00:00,558.3851928710938,558.5575561523438,558.3851928710938,558.4732055664062,946176
2024-07-03 17:30:00+00:00,558.4321899414062,558.4321899414062,558.1489868164062,558.2229614257812,695168
2024-07-03 17:35:00+00:00,557.921142578125,557.9730834960938,557.8405151367188,557.8405151367188,1797376
2024-07-03 17:40:00+00:00,557.7124633789062,557.7124633789062,557.576171875,557.6626586914062,1005440
2024-07-03 17:45:00+00:00,557.523681640625,557.523681640625,557.1516723632812,557.1516723632812,337536
2024-07-03 17:50:00+00:00,556.3413696289062,556.6361083984375,556.3413696289062,556.5872192382812,522880
2024-07-03 17:55:00+00:00,556.5736694335938,556.7940063476562,556.556640625,556.7685546875,1896064
2024-07-03 18:00:00+00:00,556.9666137695312,557.165771484375,556.5530395507812,556.5530395507812,786304
2024-07-03 18:05:00+00:00,556.3564453125,556.9364013671875,556.3564453125,556.9364013671875,950144
2024-07-03 18:10:00+00:00,556.8115234375,556.8115234375,556.5111083984375,556.59375,1067264
2024-07-03 18:15:00+00:00,556.5537719726562,556.69677734375,556.5181884765625,556.5181884765625,214400
2024-07-03 18:20:00+00:00,556.544677734375,556.8809204101562,556.544677734375,556.8809204101562,435968
2024-07-03 18:25:00+00:00,557.21533203125,557.5114135742188,557.206298828125,557.5114135742188,324480
2024-07-03 18:30:00+00:00,557.575927734375,558.01318359375,557.575927734375,558.01318359375,1137280
2024-07-03 18:35:00+00:00,558.0241088867188,558.0241088867188,557.9712524414062,557.993896484375,2284800
2024-07-03 18:40:00+00:00,557.9080200195312,557.9080200195312,557.5573120117188,557.5573120117188,2548224
2024-07-03 18:45:00+00:00,557.7345581054688,557.7351684570312,556.9599609375,556.9599609375,184192
2024-07-03 18:50:00+00:00,556.7112426757812,556.7227172851562,556.5643310546875,556.7227172851562,1216512
2024-07-03 18:55:00+00:00,556.7687377929688,557.1006469726562,556.7687377929688,556.9797973632812,1898752
2024-07-03 19:00:00+00:00,557.083740234375,557.14501953125,556.9696044921875,556.9696044921875,55552
2024-07-03 19:05:00+00:00,556.9374389648438,556.9374389648438,555.2861938476562,555.4139404296875,1105408
2024-07-03 19:10:00+00:00,555.655029296875,556.2872314453125,555.655029296875,556.2224731445312,4699648
2024-07-03 19:15:00+00:00,555.9799194335938,555.9799194335938,554.6676025390625,554.6676025390625,1015936
2024-07-03 19:20:00+00:00,554.5814819335938,554.5814819335938,554.0740356445312,554.0740356445312,2659712
2024-07-03 19:25:00+00:00,552.922119140625,553.62451171875,552.922119140625,553.5623168945312,4623360
2024-07-03 19:30:00+00:00,553.417236328125,553.417236328125,552.9901123046875,552.9901123046875,1892736
2024-07-03 19:35:00+00:00,552.736328125,552.8780517578125,552.6817626953125,552.8780517578125,1357568
2024-07-03 19:40:00+00:00,552.7573852539062,553.163818359375,552.7274169921875,553.008544921875,2098816
2024-07-03 19:45:00+00:00,553.0184936523438,553.0184936523438,552.497802734375,552.497802734375,831360
2024-07-03 19:50:00+00:00,552.549560546875,552.549560546875,551.6484985351562,551.6484985351562,598144
2024-07-03 19:55:00+00:00,550.5969848632812,550.5969848632812,550.5210571289062,550.5685424804688,5958912
2024-07-03 20:00:00+00:00,550.6724243164062,552.0536499023438,550.6724243164062,552.0536499023438,3593472
2024-07-03 20:05:00+00:00,552.0228271484375,552.3047485351562,551.673828125,552.3047485351562,3289600
2024-07-03 20:10:00+00:00,552.0291748046875,552.02978515625,551.8353881835938,552.02978515625,2338560
2024-07-03 20:15:00+00:00,551.9812622070312,553.2630004882812,551.9812622070312,553.2630004882812,1589888
2024-07-03 20:20:00+00:00,553.1678466796875,553.387939453125,553.1678466796875,553.387939453125,1591040
2024-07-03 20:25:00+00:00,553.6893920898438,553.6893920898438,553.308349609375,553.308349609375,5300480
2024-07-03 20:30:00+00:00,553.5254516601562,553.5664672851562,553.4315185546875,553.4315185546875,2895360
2024-07-03 20:35:00+00:00,553.5424194335938,554.0699462890625,553.5424194335938,554.0699462890625,1733376
2024-07-03 20:40:00+00:00,554.1522827148438,554.1522827148438,554.0402221679688,554.0926513671875,2232064
2024-07-03 20:45:00+00:00,554.1334838867188,554.332275390625,554.1334838867188,554.2095947265625,2520576
2024-07-03 20:50:00+00:00,554.0305786132812,554.0305786132812,553.4288940429688,553.5867309570312,843648
2024-07-03 20:55:00+00:00,553.7780151367188,553.7780151367188,552.7857055664062,552.7857055664062,1365632
2024-07-03 21:00:00+00:00,552.71630859375,553.3244018554688,552.574462890625,553.3244018554688,363008
2024-07-03 21:05:00+00:00,553.2769165039062,553.648193359375,553.2769165039062,553.648193359375,4196864
2024-07-03 21:10:00+00:00,554.3551635742188,554.3551635742188,554.16748046875,554.2254028320312,2995200
2024-07-03 21:15:00+00:00,554.3074340820312,554.3074340820312,553.6618041992188,553.6618041992188,1198336
2024-07-03 21:20:00+00:00,553.5805053710938,553.5805053710938,553.1043701171875,553.1260986328125,1323008
2024-07-03 21:25:00+00:00,553.3875732421875,553.889404296875,553.3875732421875,553.8436279296875,227328
2024-07-03 21:30:00+00:00,553.6970825195312,553.9588012695312,553.6713256835938,553.9012451171875,1112064
2024-07-03 21:35:00+00:00,553.9251708984375,554.5655517578125,553.9251708984375,554.4207763671875,4643456
2024-07-03 21:40:00+00:00,554.5550537109375,555.0067749023438,554.5550537109375,554.9826049804688,2018048
2024-07-03 21:45:00+00:00,555.2080078125,555.6619262695312,555.2080078125,555.6619262695312,1362304
2024-07-03 21:50:00+00:00,555.68896484375,555.7828369140625,555.68896484375,555.7377319335938,2315008
2024-07-03 21:55:00+00:00,555.797607421875,556.707275390625,555.797607421875,556.707275390625,1632512
2024-07-03 22:00:00+00:00,556.6049194335938,557.1575317382812,556.3861083984375,557.1575317382812,1629824
2024-07-03 22:05:00+00:00,556.8972778320312,556.8972778320312,556.364990234375,556.4197387695312,1802240
2024-07-03 22:10:00+00:00,556.2625122070312,556.4801025390625,556.2625122070312,556.4698486328125,557312
2024-07-03 22:15:00+00:00,556.44189453125,556.7596435546875,556.44189453125,556.6593627929688,154240
2024-07-03 22:20:00+00:00,556.7210083007812,556.7210083007812,556.2333984375,556.3203735351562,648704
2024-07-03 22:25:00+00:00,556.138671875,556.2116088867188,556.0719604492188,556.0719604492188,126848
2024-07-03 22:30:00+00:00,556.1156616210938,556.226318359375,556.1156616210938,556.2255249023438,1721216
2024-07-03 22:35:00+00:00,556.4017333984375,556.5970458984375,556.4017333984375,556.59375,1547136
2024-07-03 22:40:00+00:00,556.4996948242188,556.6246948242188,556.4996948242188,556.6246948242188,13952
2024-07-03 22:45:00+00:00,556.766357421875,557.07470703125,556.766357421875,556.9442138671875,711040
2024-07-03 22:50:00+00:00,556.8568725585938,556.8613891601562,556.5760498046875,556.6189575195312,2265728
2024-07-03 22:55:00+00:00,556.6778564453125,556.6778564453125,556.593505859375,556.655517578125,535808
2024-07-03 23:00:00+00:00,556.5751953125,556.675537109375,556.5593872070312,556.675537109375,103424
2024-07-03 23:05:00+00:00,556.5983276367188,556.5983276367188,556.12939453125,556.2824096679688,2374016
2024-07-03 23:10:00+00:00,556.3350830078125,556.6824951171875,556.3350830078125,556.6824951171875,131456
2024-07-03 23:15:00+00:00,556.6812133789062,557.0773315429688,556.6812133789062,557.0773315429688,1100160
2024-07-03 23:20:00+00:00,557.0706176757812,557.0706176757812,556.8798217773438,556.8798217773438,1728384
2024-07-03 23:25:00+00:00,557.1956176757812,557.2091064453125,557.0170288085938,557.0170288085938,1915136
2024-07-03 23:30:00+00:00,557.0726318359375,557.2171630859375,557.0463256835938,557.2171630859375,291328
2024-07-03 23:35:00+00:00,557.14697265625,557.1792602539062,556.9610595703125,557.0394897460938,781824
2024-07-03 23:40:00+00:00,557.0631103515625,557.1740112304688,557.0076293945312,557.0076293945312,2032128
2024-07-03 23:45:00+00:00,557.0222778320312,557.0222778320312,556.8451538085938,556.8961791992188,0
2024-07-03 23:50:00+00:00,556.9012451171875,556.9012451171875,556.7532958984375,556.7566528320312,395520
2024-07-03 23:55:00+00:00,556.7874755859375,556.822265625,556.7874755859375,556.822265625,355072
2024-07-04 00:00:00+00:00,556.5004272460938,556.758544921875,556.5004272460938,556.758544921875,467072
2024-07-04 00:05:00+00:00,556.7909545898438,556.8927612304688,556.3394165039062,556.3394165039062,541952
2024-07-04 00:10:00+00:00,555.6837768554688,555.7935180664062,555.6837768554688,555.7935180664062,3055360
2024-07-04 00:15:00+00:00,555.70068359375,555.7817993164062,555.6309814453125,555.693359375,255872
2024-07-04 00:20:00+00:00,555.6546630859375,555.9050903320312,555.6546630859375,555.9050903320312,2925824
2024-07-04 00:25:00+00:00,556.183837890625,556.183837890625,555.55126953125,555.55126953125,1060608
2024-07-04 00:30:00+00:00,555.5814819335938,555.5814819335938,555.0363159179688,555.1039428710938,4853888
2024-07-04 00:35:00+00:00,555.2769165039062,555.8284912109375,555.2769165039062,555.7222900390625,3008896
2024-07-04 00:40:00+00:00,555.9390258789062,556.5906982421875,555.871337890625,556.3294677734375,2713728
2024-07-04 00:45:00+00:00,556.3115234375,556.6483764648438,556.3115234375,556.522216796875,5074560
2024-07-04 00:50:00+00:00,556.2628784179688,556.2628784179688,555.9155883789062,555.9155883789062,1447936
2024-07-04 00:55:00+00:00,555.8213500976562,555.8330078125,555.7496337890625,555.7496337890625,237184
2024-07-04 01:00:00+00:00,555.7964477539062,555.8751220703125,555.7386474609375,555.7782592773438,0
2024-07-04 01:05:00+00:00,555.7935180664062,555.8991088867188,555.073486328125,555.073486328125,482304
2024-07-04 01:10:00+00:00,554.1649169921875,554.1649169921875,553.275146484375,553.275146484375,1214208
2024-07-04 01:15:00+00:00,552.9989013671875,552.9989013671875,551.2493896484375,552.204833984375,9356160
2024-07-04 01:20:00+00:00,551.89453125,551.983642578125,551.6273193359375,551.983642578125,4634496
2024-07-04 01:25:00+00:00,552.7723388671875,553.7240600585938,552.679443359375,553.7240600585938,6144000
2024-07-04 01:30:00+00:00,553.5134887695312,553.5134887695312,551.8654174804688,551.8654174804688,3854720
2024-07-04 01:35:00+00:00,551.495361328125,551.495361328125,547.9945678710938,547.9945678710938,12757376
2024-07-04 01:40:00+00:00,547.3570556640625,547.3570556640625,546.2552490234375,546.2552490234375,20633216
2024-07-04 01:45:00+00:00,545.9571533203125,545.9571533203125,541.8458862304688,541.8458862304688,13479296
2024-07-04 01:50:00+00:00,541.8838500976562,541.8838500976562,540.7754516601562,540.7754516601562,14287744
2024-07-04 01:55:00+00:00,540.14892578125,540.46435546875,537.3456420898438,537.3456420898438,7296384
2024-07-04 02:00:00+00:00,537.54931640625,537.54931640625,535.7911376953125,536.3587036132812,27113984
2024-07-04 02:05:00+00:00,537.021240234375,538.8486328125,537.021240234375,538.42529296875,24659328
2024-07-04 02:10:00+00:00,538.4246215820312,539.1972045898438,538.4246215820312,539.0780029296875,9319808
2024-07-04 02:15:00+00:00,539.2255859375,541.3206176757812,539.2255859375,541.3206176757812,8587648
2024-07-04 02:20:00+00:00,541.2449340820312,541.2449340820312,540.7974243164062,541.01611328125,7087232
2024-07-04 02:25:00+00:00,541.6844482421875,542.6405029296875,541.6708984375,542.6405029296875,12716032
2024-07-04 02:30:00+00:00,542.4493408203125,542.4493408203125,541.3057861328125,541.3057861328125,10919936
2024-07-04 02:35:00+00:00,539.5568237304688,540.1419677734375,539.5568237304688,540.0296630859375,5648512
2024-07-04 02:40:00+00:00,539.8080444335938,539.8080444335938,538.6897583007812,538.8433837890625,3699072
2024-07-04 02:45:00+00:00,538.9954223632812,539.3103637695312,538.9954223632812,539.2466430664062,0
2024-07-04 02:50:00+00:00,539.3016967773438,539.7185668945312,539.3016967773438,539.7185668945312,2439040
2024-07-04 02:55:00+00:00,539.8431396484375,540.13671875,539.56787109375,539.56787109375,2934016
2024-07-04 03:00:00+00:00,539.5278930664062,539.5278930664062,538.0634765625,538.0634765625,4429568
2024-07-04 03:05:00+00:00,538.0770874023438,538.1549682617188,537.6226196289062,537.6226196289062,2575232
2024-07-04 03:10:00+00:00,537.6808471679688,537.6808471679688,537.45751953125,537.45751953125,1687680
2024-07-04 03:15:00+00:00,537.404296875,537.404296875,536.536865234375,536.536865234375,0
2024-07-04 03:20:00+00:00,536.5579223632812,536.5579223632812,535.6907348632812,535.6907348632812,1496064
2024-07-04 03:25:00+00:00,536.159423828125,536.4017944335938,536.159423828125,536.4017944335938,2971136
2024-07-04 03:30:00+00:00,536.3997802734375,536.4619140625,536.3663940429688,536.4619140625,632192
2024-07-04 03:35:00+00:00,536.5947875976562,537.765869140625,536.5947875976562,537.765869140625,2364800
2024-07-04 03:40:00+00:00,538.33154296875,538.6126708984375,538.260498046875,538.3515625,1512064
2024-07-04 03:45:00+00:00,537.9360961914062,538.4827270507812,537.9360961914062,538.4827270507812,2160128
2024-07-04 03:50:00+00:00,538.553955078125,538.6104736328125,538.468017578125,538.6104736328125,1568512
2024-07-04 03:55:00+00:00,538.967529296875,539.6781005859375,538.967529296875,539.6781005859375,1724800
2024-07-04 04:00:00+00:00,539.5888671875,539.5888671875,538.8761596679688,538.8761596679688,1603072
2024-07-04 04:05:00+00:00,539.0553588867188,539.6204833984375,539.0127563476562,539.6204833984375,0
2024-07-04 04:10:00+00:00,540.1000366210938,540.457763671875,540.1000366210938,540.457763671875,1613952
2024-07-04 04:15:00+00:00,540.4882202148438,541.1510009765625,540.4882202148438,541.1510009765625,3461248
2024-07-04 04:20:00+00:00,540.9028930664062,540.9028930664062,540.1474609375,540.1474609375,401024
2024-07-04 04:25:00+00:00,539.4304809570312,539.4304809570312,538.5928955078125,538.5928955078125,676864
2024-07-04 04:30:00+00:00,538.4253540039062,538.4253540039062,537.9609375,538.3258056640625,2457216
2024-07-04 04:35:00+00:00,538.5166015625,538.8854370117188,538.5166015625,538.8854370117188,750592
2024-07-04 04:40:00+00:00,539.17333984375,539.17333984375,538.8058471679688,538.8690795898438,2226816
2024-07-04 04:45:00+00:00,539.3381958007812,539.3639526367188,539.3312377929688,539.3312377929688,195840
2024-07-04 04:50:00+00:00,539.2933959960938,539.5562133789062,539.2933959960938,539.5562133789062,2143872
2024-07-04 04:55:00+00:00,540.1521606445312,540.580078125,540.1521606445312,540.4901123046875,1560448
2024-07-04 05:00:00+00:00,540.4243774414062,540.4243774414062,540.0585327148438,540.0809936523438,1099264
2024-07-04 05:05:00+00:00,539.965576171875,539.9743041992188,539.5784912109375,539.5784912109375,896
2024-07-04 05:10:00+00:00,539.1699829101562,539.2945556640625,539.1699829101562,539.2945556640625,0
2024-07-04 05:15:00+00:00,539.3396606445312,540.1452026367188,539.3396606445312,540.1452026367188,0
2024-07-04 05:20:00+00:00,540.1521606445312,540.1521606445312,539.9178466796875,539.9178466796875,837760
2024-07-04 05:25:00+00:00,539.8388061523438,540.096923828125,539.8388061523438,540.096923828125,1451648
2024-07-04 05:30:00+00:00,540.0149536132812,540.1560668945312,540.0149536132812,540.0645141601562,2048
2024-07-04 05:35:00+00:00,540.3875732421875,540.4180908203125,540.256591796875,540.256591796875,2823552
2024-07-04 05:40:00+00:00,539.9258422851562,540.1561889648438,539.9028930664062,540.1561889648438,1209728
2024-07-04 05:45:00+00:00,540.1502075195312,540.1502075195312,539.6199340820312,539.6199340820312,562432
2024-07-04 05:50:00+00:00,539.680419921875,539.97607421875,539.680419921875,539.8547973632812,2509824
2024-07-04 05:55:00+00:00,539.9229736328125,539.9229736328125,539.5029296875,539.5029296875,301568
